INCIDENT_ID,DATA_YEAR,ORI,PUB_AGENCY_NAME,PUB_AGENCY_UNIT,AGENCY_TYPE_NAME,STATE_ABBR,STATE_NAME,DIVISION_NAME,REGION_NAME,POPULATION_GROUP_CODE,POPULATION_GROUP_DESC,INCIDENT_DATE,ADULT_VICTIM_COUNT,JUVENILE_VICTIM_COUNT,TOTAL_OFFENDER_COUNT,ADULT_OFFENDER_COUNT,JUVENILE_OFFENDER_COUNT,OFFENDER_RACE,OFFENDER_ETHNICITY,VICTIM_COUNT,OFFENSE_NAME,TOTAL_INDIVIDUAL_VICTIMS,LOCATION_NAME,BIAS_DESC,VICTIM_TYPES,MULTIPLE_OFFENSE,MULTIPLE_BIAS
190735,2017,FL0130700,Miami Beach,,City,FL,Florida,South Atlantic,South,3,"Cities from 50,000 thru 99,999",4-Feb-17,1,0,1,1,0,Black or African American,Not Hispanic or Latino,1,Aggravated Assault,1,Highway/Road/Alley/Street/Sidewalk,Anti-Gay (Male),Individual,S,S
190736,2017,FL0130700,Miami Beach,,City,FL,Florida,South Atlantic,South,3,"Cities from 50,000 thru 99,999",1-Feb-17,1,0,1,0,1,White,Unknown,1,Simple Assault,1,Convenience Store,Anti-Gay (Male),Individual,S,S
190737,2017,FL0130700,Miami Beach,,City,FL,Florida,South Atlantic,South,3,"Cities from 50,000 thru 99,999",26-Feb-17,1,0,1,1,0,Unknown,Unknown,1,Destruction/Damage/Vandalism of Property,1,Highway/Road/Alley/Street/Sidewalk,Anti-Jewish,Individual,S,S
190738,2017,FL0130700,Miami Beach,,City,FL,Florida,South Atlantic,South,3,"Cities from 50,000 thru 99,999",26-Feb-17,1,0,1,1,0,White,Not Hispanic or Latino,1,Destruction/Damage/Vandalism of Property,1,Highway/Road/Alley/Street/Sidewalk,Anti-Jewish,Individual,S,S
190739,2017,FL0130700,Miami Beach,,City,FL,Florida,South Atlantic,South,3,"Cities from 50,000 thru 99,999",26-Jan-17,,,1,1,0,White,Not Hispanic or Latino,1,Destruction/Damage/Vandalism of Property,,Highway/Road/Alley/Street/Sidewalk,Anti-Jewish,Business,S,S
190740,2017,FL0130700,Miami Beach,,City,FL,Florida,South Atlantic,South,3,"Cities from 50,000 thru 99,999",26-Feb-17,1,0,1,1,0,White,Not Hispanic or Latino,1,Destruction/Damage/Vandalism of Property,1,Highway/Road/Alley/Street/Sidewalk,Anti-Jewish,Individual,S,S
190741,2017,FL0131800,North Miami,,City,FL,Florida,South Atlantic,South,3,"Cities from 50,000 thru 99,999",25-Feb-17,2,0,1,1,0,Black or African American,Unknown,2,Simple Assault,2,Highway/Road/Alley/Street/Sidewalk,Anti-Hispanic or Latino,Individual,S,S
190742,2017,FL0134300,Key Biscayne,,City,FL,Florida,South Atlantic,South,5,"Cities from 10,000 thru 24,999",1-Mar-17,,,1,1,0,Unknown,Unknown,1,Destruction/Damage/Vandalism of Property,,School-Elementary/Secondary,Anti-Gay (Male),Government,S,S
190746,2017,FL0139700,Miami Gardens,,City,FL,Florida,South Atlantic,South,2,"Cities from 100,000 thru 249,999",22-Feb-17,1,0,2,2,0,Black or African American,Not Hispanic or Latino,1,Intimidation,1,Church/Synagogue/Temple/Mosque,Anti-Islamic (Muslim),Individual,S,S
190749,2017,FL0139700,Miami Gardens,,City,FL,Florida,South Atlantic,South,2,"Cities from 100,000 thru 249,999",2-Mar-17,1,0,2,2,0,Unknown,Unknown,1,Destruction/Damage/Vandalism of Property,1,Parking/Drop Lot/Garage,Anti-Jewish,Individual,S,S
190754,2017,FL0160200,Jacksonville,,City,FL,Florida,South Atlantic,South,1B,"Cities from 500,000 thru 999,999",16-Jan-17,1,0,2,2,0,Unknown,Unknown,1,Intimidation,1,Commercial/Office Building,Anti-White,Individual,S,S
190758,2017,FL0160200,Jacksonville,,City,FL,Florida,South Atlantic,South,1B,"Cities from 500,000 thru 999,999",30-Aug-17,1,0,2,2,0,Unknown,Unknown,1,Destruction/Damage/Vandalism of Property,1,Residence/Home,Anti-Gay (Male),Individual,S,S
190759,2017,FL0160200,Jacksonville,,City,FL,Florida,South Atlantic,South,1B,"Cities from 500,000 thru 999,999",22-Nov-17,,,2,2,0,Unknown,Unknown,1,Destruction/Damage/Vandalism of Property,,Bank/Savings and Loan,Anti-Hispanic or Latino,Business,S,S
190761,2017,FL0160200,Jacksonville,,City,FL,Florida,South Atlantic,South,1B,"Cities from 500,000 thru 999,999",20-Sep-17,1,0,2,2,0,Unknown,Unknown,1,Destruction/Damage/Vandalism of Property,1,Residence/Home,Anti-Jewish,Individual,S,S
190763,2017,FL0160200,Jacksonville,,City,FL,Florida,South Atlantic,South,1B,"Cities from 500,000 thru 999,999",19-Dec-17,,,2,2,0,Unknown,Unknown,1,Destruction/Damage/Vandalism of Property,,Church/Synagogue/Temple/Mosque,Anti-Protestant,Business,S,S
190764,2017,FL0160200,Jacksonville,,City,FL,Florida,South Atlantic,South,1B,"Cities from 500,000 thru 999,999",16-Dec-17,1,0,2,2,0,Black or African American,Unknown,1,Destruction/Damage/Vandalism of Property,1,Grocery/Supermarket,Anti-White,Individual,S,S
190771,2017,FL0170400,University of West Florida,,University or College,FL,Florida,South Atlantic,South,7,"Cities under 2,500",31-Oct-17,,,2,2,0,Unknown,Unknown,1,Destruction/Damage/Vandalism of Property,,School-College/University,"Anti-Lesbian, Gay, Bisexual, or Transgender (Mixed Group)",Government,S,S
190770,2017,FL0260000,Hendry,,County,FL,Florida,South Atlantic,South,8B,"Non-MSA counties from 25,000 thru 99,999",30-Mar-17,1,0,2,2,0,White,Unknown,1,Destruction/Damage/Vandalism of Property,1,Other/Unknown,Anti-Black or African American,Individual,S,S
190774,2017,FL0290000,Hillsborough,,County,FL,Florida,South Atlantic,South,9A,"MSA counties 100,000 or over",21-Jun-17,,,0,,,Unknown,Unknown,1,Destruction/Damage/Vandalism of Property,,Church/Synagogue/Temple/Mosque,"Anti-Multiple Religions, Group",Religious Organization,S,S
190776,2017,FL0290200,Tampa,,City,FL,Florida,South Atlantic,South,1C,"Cities from 250,000 thru 499,999",10-Jan-17,2,0,3,3,0,White,Unknown,2,Simple Assault,2,Parking/Drop Lot/Garage,"Anti-Multiple Races, Group",Individual,S,S
190777,2017,FL0290200,Tampa,,City,FL,Florida,South Atlantic,South,1C,"Cities from 250,000 thru 499,999",16-Nov-17,1,0,2,2,0,Unknown,Unknown,1,Destruction/Damage/Vandalism of Property,1,Highway/Road/Alley/Street/Sidewalk,Anti-Black or African American,Individual,S,S
190780,2017,FL0290200,Tampa,,City,FL,Florida,South Atlantic,South,1C,"Cities from 250,000 thru 499,999",17-Feb-17,1,0,1,1,0,White,Not Hispanic or Latino,1,Aggravated Assault,1,Parking/Drop Lot/Garage,Anti-Black or African American,Individual,S,S
190779,2017,FL0290700,University of South Florida:,Tampa,University or College,FL,Florida,South Atlantic,South,7,"Cities under 2,500",24-Feb-17,1,0,0,,,Unknown,Unknown,1,Destruction/Damage/Vandalism of Property,1,Parking/Drop Lot/Garage,Anti-Black or African American,Individual,S,S
190789,2017,FL0350000,Lake,,County,FL,Florida,South Atlantic,South,9A,"MSA counties 100,000 or over",11-Feb-17,1,0,1,1,0,White,Unknown,1,Aggravated Assault,1,Highway/Road/Alley/Street/Sidewalk,Anti-Black or African American,Individual,S,S
190790,2017,FL0350200,Leesburg,,City,FL,Florida,South Atlantic,South,5,"Cities from 10,000 thru 24,999",26-Mar-17,1,0,1,1,0,White,Unknown,1,Aggravated Assault,1,Residence/Home,Anti-Black or African American,Individual,S,S
190794,2017,FL0360000,Lee,,County,FL,Florida,South Atlantic,South,9A,"MSA counties 100,000 or over",5-Feb-17,1,0,0,,,Unknown,Unknown,1,Destruction/Damage/Vandalism of Property,1,Parking/Drop Lot/Garage,"Anti-Lesbian, Gay, Bisexual, or Transgender (Mixed Group)",Individual,S,S
190796,2017,FL0360000,Lee,,County,FL,Florida,South Atlantic,South,9A,"MSA counties 100,000 or over",9-Feb-17,1,0,0,,,Unknown,Unknown,1,Destruction/Damage/Vandalism of Property,1,Residence/Home,Anti-Black or African American,Individual,S,S
190798,2017,FL0360000,Lee,,County,FL,Florida,South Atlantic,South,9A,"MSA counties 100,000 or over",15-May-17,,,0,,,Unknown,Unknown,1,Destruction/Damage/Vandalism of Property,,School-Elementary/Secondary,Anti-Black or African American,Business,S,S
190799,2017,FL0360000,Lee,,County,FL,Florida,South Atlantic,South,9A,"MSA counties 100,000 or over",30-May-17,,,0,,,Unknown,Unknown,1,Destruction/Damage/Vandalism of Property,,Church/Synagogue/Temple/Mosque,Anti-Other Christian,Business,S,S
190800,2017,FL0360000,Lee,,County,FL,Florida,South Atlantic,South,9A,"MSA counties 100,000 or over",24-Jun-17,2,0,1,1,0,White,Unknown,2,Destruction/Damage/Vandalism of Property,2,Highway/Road/Alley/Street/Sidewalk,Anti-Black or African American,Individual,S,S
190802,2017,FL0360000,Lee,,County,FL,Florida,South Atlantic,South,9A,"MSA counties 100,000 or over",18-Dec-17,1,2,2,2,0,Unknown,Unknown,3,Intimidation,3,Highway/Road/Alley/Street/Sidewalk,Anti-Hispanic or Latino,Individual,S,S
190804,2017,FL0360100,Fort Myers,,City,FL,Florida,South Atlantic,South,3,"Cities from 50,000 thru 99,999",23-Feb-17,1,0,1,1,0,White,Unknown,1,Destruction/Damage/Vandalism of Property,1,Highway/Road/Alley/Street/Sidewalk,Anti-Islamic (Muslim),Individual,S,S
190805,2017,FL0360100,Fort Myers,,City,FL,Florida,South Atlantic,South,3,"Cities from 50,000 thru 99,999",17-May-17,1,0,1,0,1,Black or African American,Not Hispanic or Latino,1,Simple Assault,1,Shelter-Mission/Homeless,Anti-Gay (Male),Individual,S,S
190806,2017,FL0360100,Fort Myers,,City,FL,Florida,South Atlantic,South,3,"Cities from 50,000 thru 99,999",14-Oct-17,3,0,2,2,0,White,Not Hispanic or Latino,3,Aggravated Assault,3,Highway/Road/Alley/Street/Sidewalk,Anti-Hispanic or Latino,Individual,S,S
190808,2017,FL0360700,Florida Gulf Coast University,,University or College,FL,Florida,South Atlantic,South,7,"Cities under 2,500",4-Nov-17,1,0,2,2,0,Unknown,Unknown,1,Destruction/Damage/Vandalism of Property,1,School-College/University,Anti-Jewish,Individual,S,S
190815,2017,FL0370000,Leon,,County,FL,Florida,South Atlantic,South,9B,"MSA counties from 25,000 thru 99,999",4-Feb-17,1,0,2,2,0,White,Unknown,1,Destruction/Damage/Vandalism of Property,1,Residence/Home,Anti-Black or African American,Individual,S,S
190821,2017,FL0372200,Tallahassee Community College,,University or College,FL,Florida,South Atlantic,South,7,"Cities under 2,500",22-Sep-17,,,0,,,Unknown,Unknown,1,Destruction/Damage/Vandalism of Property,,School-College/University,Anti-Jewish,Other,S,S
190829,2017,FL0420100,Ocala,,City,FL,Florida,South Atlantic,South,3,"Cities from 50,000 thru 99,999",5-Mar-17,1,0,1,1,0,White,Unknown,1,Aggravated Assault,1,Highway/Road/Alley/Street/Sidewalk,Anti-Lesbian (Female),Individual,S,S
190831,2017,FL0430000,Martin,,County,FL,Florida,South Atlantic,South,9A,"MSA counties 100,000 or over",19-Apr-17,1,0,1,1,0,Black or African American,Not Hispanic or Latino,1,Aggravated Assault,1,Department/Discount Store,Anti-Arab,Individual,S,S
190835,2017,FL0440000,Monroe,,County,FL,Florida,South Atlantic,South,8B,"Non-MSA counties from 25,000 thru 99,999",22-Jan-17,1,0,3,3,0,White,Hispanic or Latino,1,Aggravated Assault,1,Residence/Home,Anti-Other Race/Ethnicity/Ancestry,Individual,S,S
190837,2017,FL0440100,Key West,,City,FL,Florida,South Atlantic,South,4,"Cities from 25,000 thru 49,999",23-Feb-17,1,0,2,2,0,White,Not Hispanic or Latino,1,Aggravated Assault,1,Highway/Road/Alley/Street/Sidewalk,Anti-Gay (Male),Individual,S,S
190853,2017,FL0460000,Okaloosa,,County,FL,Florida,South Atlantic,South,9A,"MSA counties 100,000 or over",14-May-17,1,0,2,2,0,White,Unknown,1,Destruction/Damage/Vandalism of Property,1,Parking/Drop Lot/Garage,Anti-Black or African American,Individual,S,S
190855,2017,FL0480000,Orange,,County,FL,Florida,South Atlantic,South,9A,"MSA counties 100,000 or over",28-Mar-17,1,0,0,,,Unknown,Unknown,1,Intimidation,1,Government/Public Building,Anti-Black or African American,Individual,S,S
190856,2017,FL0480000,Orange,,County,FL,Florida,South Atlantic,South,9A,"MSA counties 100,000 or over",30-Jan-17,3,0,1,1,0,Unknown,Unknown,3,Destruction/Damage/Vandalism of Property,3,Residence/Home,Anti-Black or African American,Individual,S,S
190854,2017,FL0480400,Orlando,,City,FL,Florida,South Atlantic,South,1C,"Cities from 250,000 thru 499,999",19-Mar-17,3,0,2,2,0,White,Not Hispanic or Latino,3,Aggravated Assault,3,Highway/Road/Alley/Street/Sidewalk,Anti-Gay (Male),Individual,S,S
190858,2017,FL0480400,Orlando,,City,FL,Florida,South Atlantic,South,1C,"Cities from 250,000 thru 499,999",1-Nov-17,2,0,2,0,2,Black or African American,Unknown,2,Aggravated Assault,2,Air/Bus/Train Terminal,Anti-White,Individual,S,S
190861,2017,FL0480400,Orlando,,City,FL,Florida,South Atlantic,South,1C,"Cities from 250,000 thru 499,999",16-Jul-17,1,0,2,2,0,Black or African American,Unknown,1,Simple Assault,1,Highway/Road/Alley/Street/Sidewalk,Anti-Gay (Male),Individual,S,S
190864,2017,FL0480400,Orlando,,City,FL,Florida,South Atlantic,South,1C,"Cities from 250,000 thru 499,999",5-Jun-17,1,0,1,1,0,White,Not Hispanic or Latino,1,Simple Assault,1,Highway/Road/Alley/Street/Sidewalk,Anti-Black or African American,Individual,S,S
190867,2017,FL0480400,Orlando,,City,FL,Florida,South Atlantic,South,1C,"Cities from 250,000 thru 499,999",29-May-17,1,0,1,1,0,Black or African American,Not Hispanic or Latino,1,Aggravated Assault,1,Highway/Road/Alley/Street/Sidewalk,Anti-Gay (Male),Individual,S,S
190866,2017,FL0480600,Winter Park,,City,FL,Florida,South Atlantic,South,4,"Cities from 25,000 thru 49,999",2-Jun-17,,,1,1,0,Unknown,Unknown,1,Destruction/Damage/Vandalism of Property,,Commercial/Office Building,Anti-Jewish,Business,S,S
190865,2017,FL0490000,Osceola,,County,FL,Florida,South Atlantic,South,9A,"MSA counties 100,000 or over",15-Nov-17,1,0,0,,,Unknown,Unknown,1,Destruction/Damage/Vandalism of Property,1,Residence/Home,Anti-Jewish,Individual,S,S
190881,2017,FL0490000,Osceola,,County,FL,Florida,South Atlantic,South,9A,"MSA counties 100,000 or over",24-Sep-17,0,1,2,0,2,Black or African American,Not Hispanic or Latino,1,Simple Assault,1,Residence/Home,Anti-Gay (Male),Individual,S,S
190885,2017,FL0490000,Osceola,,County,FL,Florida,South Atlantic,South,9A,"MSA counties 100,000 or over",19-Mar-17,1,0,2,2,0,Black or African American,Not Hispanic or Latino,1,Intimidation,1,Specialty Store,Anti-Hispanic or Latino,Individual,S,S
190887,2017,FL0490000,Osceola,,County,FL,Florida,South Atlantic,South,9A,"MSA counties 100,000 or over",5-Feb-17,1,0,0,,,Unknown,Unknown,1,Destruction/Damage/Vandalism of Property,1,Residence/Home,Anti-Black or African American,Individual,S,S
190879,2017,FL0500000,Palm Beach,,County,FL,Florida,South Atlantic,South,9A,"MSA counties 100,000 or over",12-Feb-17,1,0,0,,,Unknown,Unknown,1,Destruction/Damage/Vandalism of Property,1,Highway/Road/Alley/Street/Sidewalk,Anti-Jewish,Individual,S,S
190882,2017,FL0500000,Palm Beach,,County,FL,Florida,South Atlantic,South,9A,"MSA counties 100,000 or over",5-May-17,1,0,0,,,Unknown,Unknown,1,Intimidation,1,Residence/Home,Anti-Black or African American,Individual,S,S
190893,2017,FL0500200,Boca Raton,,City,FL,Florida,South Atlantic,South,3,"Cities from 50,000 thru 99,999",30-Oct-17,,,0,,,Unknown,Unknown,1,Destruction/Damage/Vandalism of Property,,Commercial/Office Building,Anti-Jewish,Business,S,S
190892,2017,FL0500400,Delray Beach,,City,FL,Florida,South Atlantic,South,3,"Cities from 50,000 thru 99,999",17-Jan-17,1,0,0,,,Unknown,Unknown,1,Simple Assault,1,Church/Synagogue/Temple/Mosque,Anti-Jewish,Individual,S,S
190894,2017,FL0500800,West Palm Beach,,City,FL,Florida,South Atlantic,South,2,"Cities from 100,000 thru 249,999",23-Feb-17,1,0,3,3,0,Black or African American,Unknown,1,Simple Assault,1,Highway/Road/Alley/Street/Sidewalk,Anti-White,Individual,S,S
190897,2017,FL0500800,West Palm Beach,,City,FL,Florida,South Atlantic,South,2,"Cities from 100,000 thru 249,999",28-Apr-17,1,0,1,1,0,Unknown,Unknown,1,Burglary/Breaking & Entering,1,Residence/Home,Anti-White,Individual,S,S
190901,2017,FL0502200,Mangonia Park,,City,FL,Florida,South Atlantic,South,7,"Cities under 2,500",21-Nov-17,1,0,2,2,0,Black or African American,Not Hispanic or Latino,1,Simple Assault,1,Parking/Drop Lot/Garage,Anti-Gay (Male),Individual,S,S
190906,2017,FL0510000,Pasco,,County,FL,Florida,South Atlantic,South,9A,"MSA counties 100,000 or over",19-Aug-17,2,0,0,,,Unknown,Unknown,2,Motor Vehicle Theft,2,Residence/Home,Anti-Arab,Individual,S,S
190907,2017,FL0510000,Pasco,,County,FL,Florida,South Atlantic,South,9A,"MSA counties 100,000 or over",19-Aug-17,1,1,0,,,Unknown,Unknown,2,Destruction/Damage/Vandalism of Property,2,Residence/Home,Anti-Hispanic or Latino,Individual,S,S
190908,2017,FL0510000,Pasco,,County,FL,Florida,South Atlantic,South,9A,"MSA counties 100,000 or over",5-Aug-17,1,0,0,,,Unknown,Unknown,1,Destruction/Damage/Vandalism of Property,1,Residence/Home,Anti-Black or African American,Individual,S,S
190902,2017,FL0510200,New Port Richey,,City,FL,Florida,South Atlantic,South,5,"Cities from 10,000 thru 24,999",15-Aug-17,1,0,2,2,0,White,Unknown,1,Aggravated Assault,1,Restaurant,Anti-Black or African American,Individual,S,S
190905,2017,FL0520000,Pinellas,,County,FL,Florida,South Atlantic,South,9A,"MSA counties 100,000 or over",27-Mar-17,1,0,1,1,0,White,Not Hispanic or Latino,1,Simple Assault,1,Convenience Store,Anti-Islamic (Muslim),Individual,S,S
190909,2017,FL0520300,Clearwater,,City,FL,Florida,South Atlantic,South,2,"Cities from 100,000 thru 249,999",7-Mar-17,0,1,1,0,1,Black or African American,Not Hispanic or Latino,1,Simple Assault,1,Highway/Road/Alley/Street/Sidewalk,Anti-White,Individual,S,S
190912,2017,FL0520800,Largo,,City,FL,Florida,South Atlantic,South,3,"Cities from 50,000 thru 99,999",3-Sep-17,,,0,,,Unknown,Unknown,1,Destruction/Damage/Vandalism of Property,,Government/Public Building,Anti-Jewish,Government,S,S
190913,2017,FL0520800,Largo,,City,FL,Florida,South Atlantic,South,3,"Cities from 50,000 thru 99,999",3-Feb-17,1,0,1,1,0,Unknown,Unknown,1,Destruction/Damage/Vandalism of Property,1,Residence/Home,Anti-Black or African American,Individual,S,S
190915,2017,FL0520800,Largo,,City,FL,Florida,South Atlantic,South,3,"Cities from 50,000 thru 99,999",12-Jan-17,,,1,1,0,Unknown,Unknown,1,Destruction/Damage/Vandalism of Property,,Church/Synagogue/Temple/Mosque,Anti-Jewish,Religious Organization,S,S
190916,2017,FL0550000,St. Johns,,County,FL,Florida,South Atlantic,South,9A,"MSA counties 100,000 or over",6-Mar-17,1,0,1,1,0,White,Unknown,1,Intimidation,1,Other/Unknown,Anti-Black or African American,Individual,S,S
190917,2017,FL0550000,St. Johns,,County,FL,Florida,South Atlantic,South,9A,"MSA counties 100,000 or over",26-Apr-17,1,0,1,1,0,White,Unknown,1,Intimidation,1,Other/Unknown,Anti-Black or African American,Individual,S,S
190918,2017,FL0550000,St. Johns,,County,FL,Florida,South Atlantic,South,9A,"MSA counties 100,000 or over",8-May-17,1,0,1,1,0,White,Unknown,1,Destruction/Damage/Vandalism of Property,1,Residence/Home,Anti-Black or African American,Individual,S,S
190921,2017,FL0550100,St. Augustine,,City,FL,Florida,South Atlantic,South,5,"Cities from 10,000 thru 24,999",24-Apr-17,1,0,1,1,0,White,Not Hispanic or Latino,1,Simple Assault,1,Hotel/Motel/Etc.,Anti-Other Race/Ethnicity/Ancestry,Individual,S,S
190924,2017,FL0560200,Port St. Lucie,,City,FL,Florida,South Atlantic,South,2,"Cities from 100,000 thru 249,999",21-Jun-17,0,1,2,1,1,White,Not Hispanic or Latino,1,Intimidation,1,Residence/Home,Anti-Lesbian (Female),Individual,S,S
190926,2017,FL0570000,Santa Rosa,,County,FL,Florida,South Atlantic,South,9A,"MSA counties 100,000 or over",21-Feb-17,1,0,1,1,0,Unknown,Unknown,1,Simple Assault,1,Bar/Nightclub,Anti-Lesbian (Female),Individual,S,S
190930,2017,FL0580000,Sarasota,,County,FL,Florida,South Atlantic,South,9A,"MSA counties 100,000 or over",9-Aug-17,,,0,,,Unknown,Unknown,1,Destruction/Damage/Vandalism of Property,,Church/Synagogue/Temple/Mosque,Anti-Islamic (Muslim),Religious Organization,S,S
190933,2017,FL0590000,Seminole,,County,FL,Florida,South Atlantic,South,9A,"MSA counties 100,000 or over",14-Jul-17,1,0,3,0,3,White,Unknown,1,Destruction/Damage/Vandalism of Property,1,Residence/Home,Anti-Hispanic or Latino,Individual,S,S
190934,2017,FL0590000,Seminole,,County,FL,Florida,South Atlantic,South,9A,"MSA counties 100,000 or over",14-Dec-17,1,0,2,2,0,Black or African American,Not Hispanic or Latino,1,Aggravated Assault,1,Jail/Prison/Penitentiary/Corrections Facility,Anti-Gay (Male),Individual,S,S
190935,2017,FL0640000,Volusia,,County,FL,Florida,South Atlantic,South,9A,"MSA counties 100,000 or over",22-Mar-17,1,0,1,1,0,White,Unknown,1,Simple Assault,1,Residence/Home,Anti-Black or African American,Individual,S,S
386614,2018,FL0010000,Alachua,,County,FL,Florida,South Atlantic,South,9A,"MSA counties 100,000 or over",7-Sep-18,1,0,1,1,0,Unknown,Unknown,1,Intimidation,1,Residence/Home,Anti-Transgender,Individual,S,S
386615,2018,FL0010100,Gainesville,,City,FL,Florida,South Atlantic,South,2,"Cities from 100,000 thru 249,999",21-Sep-18,,,0,,,Unknown,Unknown,1,Burglary/Breaking & Entering,,Church/Synagogue/Temple/Mosque,Anti-Catholic,Religious Organization,S,S
386617,2018,FL0010100,Gainesville,,City,FL,Florida,South Atlantic,South,2,"Cities from 100,000 thru 249,999",18-Oct-18,1,0,1,1,0,White,Unknown,1,Simple Assault,1,Restaurant,Anti-Black or African American,Individual,S,S
386706,2018,FL0010100,Gainesville,,City,FL,Florida,South Atlantic,South,2,"Cities from 100,000 thru 249,999",10-Feb-18,,,0,,,Unknown,Unknown,1,Destruction/Damage/Vandalism of Property,,Church/Synagogue/Temple/Mosque,"Anti-Multiple Religions, Group",Religious Organization,S,S
386616,2018,FL0030000,Bay,,County,FL,Florida,South Atlantic,South,9B,"MSA counties from 25,000 thru 99,999",5-Jun-18,1,0,1,1,0,White,Unknown,1,Simple Assault,1,Residence/Home,"Anti-Lesbian, Gay, Bisexual, or Transgender (Mixed Group)",Individual,S,S
